"interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6JCR9","false","pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6JCR9","0.0","0.0","0.32","0.152","0.0",,"0.091","0.493","0.148"
"pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6NSF0","false","pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6NSF0","0.0","0.0","0.456","0.118","0.0",,"0.0","0.505","0.052"
"pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6MQH1","false","pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6MQH1","0.0","0.0","0.456","0.118","0.0",,"0.0","0.505","0.052"
"pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6QGS5","false","pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6QGS5","0.0","0.0","0.456","0.118","0.0",,"0.0","0.505","0.052"
"pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6RKM9","false","pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6RKM9","0.0","0.0","0.517","0.066","0.0",,"0.0","0.543","0.07"
"pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6QDA8","false","pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6QDA8","0.0","0.0","0.517","0.066","0.0",,"0.0","0.543","0.07"
"pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6PFU9","false","pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6PFU9","0.0","0.0","0.469","0.111","0.0",,"0.0","0.556","0.136"
"pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6INB5","false","pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6INB5","0.0","0.0","0.469","0.111","0.0",,"0.0","0.556","0.136"
"pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6IMV7","false","pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6IMV7","0.0","0.0","0.0","0.624","0.0",,"0.0","0.624","0.0"
"pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6LNR6","false","pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6LNR6","0.332","0.0","0.361","0.21","0.0",,"0.0","0.645","0.074"
"pp","4565.A0A3B6EKG8 (pp) 4565.W5HY47","false","pp","4565.A0A3B6EKG8 (pp) 4565.W5HY47","0.0","0.0","0.0","0.7","0.0",,"0.0","0.713","0.084"
"pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6TN53","false","pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6TN53","0.0","0.0","0.0","0.697","0.0",,"0.164","0.735","0.0"
"pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6IQY4","false","pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6IQY4","0.342","0.0","0.454","0.22","0.0",,"0.0","0.742","0.188"
"pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6MT71","false","pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6MT71","0.342","0.0","0.454","0.22","0.0",,"0.0","0.742","0.188"
"pp","4565.A0A3B6EKG8 (pp) 4565.W5C967","false","pp","4565.A0A3B6EKG8 (pp) 4565.W5C967","0.0","0.0","0.0","0.75","0.0",,"0.0","0.789","0.192"
"pp","4565.A0A3B6EKG8 (pp) 4565.W5CYH7","false","pp","4565.A0A3B6EKG8 (pp) 4565.W5CYH7","0.0","0.0","0.746","0.138","0.0",,"0.144","0.796","0.0"
"pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6PQT6","false","pp","4565.A0A3B6EKG8 (pp) 4565.A0A3B6PQT6","0.0","0.0","0.0","0.841","0.0",,"0.0","0.857","0.142"
"pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6KDC1","false","pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6KDC1","0.0","0.0","0.459","0.0","0.0",,"0.0","0.465","0.052"
"pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6HS74","false","pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6HS74","0.0","0.0","0.459","0.0","0.0",,"0.0","0.465","0.052"
"pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6TZ49","false","pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6TZ49","0.0","0.0","0.459","0.0","0.0",,"0.0","0.478","0.075"
"pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6N022","false","pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6N022","0.0","0.0","0.48","0.0","0.0",,"0.0","0.533","0.14"
"pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6RCF2","false","pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6RCF2","0.0","0.0","0.489","0.0","0.0",,"0.0","0.547","0.151"
"pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6TGF9","false","pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6TGF9","0.0","0.0","0.516","0.0","0.0",,"0.0","0.567","0.143"
"pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6QMP0","false","pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6QMP0","0.0","0.127","0.573","0.0","0.0",,"0.0","0.611","0.0"
"pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6GQ57","false","pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6GQ57","0.0","0.0","0.572","0.0","0.0",,"0.0","0.665","0.251"
"pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6NLC8","false","pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6NLC8","0.0","0.0","0.739","0.0","0.0",,"0.0","0.764","0.136"
"pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6KGV2","false","pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6KGV2","0.0","0.0","0.801","0.0","0.0",,"0.0","0.821","0.141"
"pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6N007","false","pp","4565.A0A3B6EKJ0 (pp) 4565.A0A3B6N007","0.0","0.0","0.79","0.0","0.0",,"0.0","0.858","0.354"
"pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6H0Y4","false","pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6H0Y4","0.119","0.0","0.0","0.0","0.0",,"0.0","0.423","0.373"
"pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6GQX8","false","pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6GQX8","0.0","0.0","0.449","0.0","0.0",,"0.0","0.449","0.042"
"pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6RKR7","false","pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6RKR7","0.342","0.0","0.0","0.145","0.0",,"0.0","0.506","0.194"
"pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6MU27","false","pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6MU27","0.341","0.0","0.0","0.119","0.0",,"0.0","0.507","0.22"
"pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6MZ23","false","pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6MZ23","0.341","0.0","0.0","0.119","0.0",,"0.0","0.507","0.22"
"pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6QL01","false","pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6QL01","0.0","0.0","0.636","0.065","0.0",,"0.0","0.645","0.0"
"pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6I1R5","false","pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6I1R5","0.0","0.0","0.636","0.065","0.0",,"0.0","0.645","0.0"
"pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6JLV1","false","pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6JLV1","0.069","0.0","0.636","0.065","0.0",,"0.0","0.655","0.0"
"pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6MSB3","false","pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6MSB3","0.119","0.0","0.686","0.0","0.0",,"0.0","0.742","0.144"
"pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6NM07","false","pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6NM07","0.119","0.0","0.686","0.0","0.0",,"0.0","0.742","0.144"
"pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6MVW6","false","pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6MVW6","0.323","0.0","0.689","0.149","0.0",,"0.0","0.805","0.0"
"pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6QHU1","false","pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6QHU1","0.094","0.0","0.69","0.15","0.0",,"0.0","0.816","0.323"
"pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6H138","false","pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6H138","0.0","0.0","0.0","0.84","0.0",,"0.0","0.863","0.183"
"pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6SFH4","false","pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6SFH4","0.186","0.0","0.688","0.756","0.0",,"0.0","0.943","0.202"
"pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6I072","false","pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6I072","0.178","0.0","0.69","0.765","0.0",,"0.0","0.954","0.323"
"pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6TNR3","false","pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6TNR3","0.0","0.0","0.692","0.761","0.0",,"0.0","0.955","0.442"
"pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6TDF4","false","pp","4565.A0A3B6EKL2 (pp) 4565.A0A3B6TDF4","0.686","0.0","0.848","0.749","0.0",,"0.0","0.989","0.214"
"pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6NNC9","false","pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6NNC9","0.06","0.0","0.323","0.146","0.0",,"0.0","0.409","0.0"
"pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6RKD8","false","pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6RKD8","0.0","0.0","0.185","0.276","0.0",,"0.0","0.423","0.101"
"pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6MYH2","false","pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6MYH2","0.0","0.0","0.346","0.154","0.0",,"0.0","0.445","0.079"
"pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6FIX5","false","pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6FIX5","0.0","0.0","0.407","0.14","0.0",,"0.0","0.468","0.0"
"pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6QFB3","false","pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6QFB3","0.0","0.0","0.44","0.118","0.0",,"0.0","0.487","0.045"
"pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6QDW0","false","pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6QDW0","0.0","0.0","0.398","0.264","0.0",,"0.0","0.538","0.042"
"pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6QEC4","false","pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6QEC4","0.063","0.0","0.513","0.075","0.0",,"0.0","0.559","0.08"
"pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6SI53","false","pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6SI53","0.046","0.0","0.509","0.151","0.0",,"0.0","0.567","0.0"
"pp","4565.A0A3B6EKU2 (pp) 4565.W5C596","false","pp","4565.A0A3B6EKU2 (pp) 4565.W5C596","0.06","0.0","0.596","0.153","0.0",,"0.0","0.65","0.0"
"pp","4565.A0A3B6EKU2 (pp) 4565.W5HY47","false","pp","4565.A0A3B6EKU2 (pp) 4565.W5HY47","0.0","0.0","0.0","0.664","0.0",,"0.0","0.666","0.047"
"pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6PQT6","false","pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6PQT6","0.0","0.0","0.0","0.7","0.0",,"0.0","0.705","0.058"
"pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6GVD4","false","pp","4565.A0A3B6EKU2 (pp) 4565.A0A3B6GVD4","0.088","0.0","0.179","0.672","0.0",,"0.0","0.732","0.0"
"pp","4565.A0A3B6EKV0 (pp) 4565.A0A3B6IZT8","false","pp","4565.A0A3B6EKV0 (pp) 4565.A0A3B6IZT8","0.0","0.0","0.0","0.72","0.0",,"0.0","0.72","0.0"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6MZT8","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6MZT8","0.0","0.0","0.0","0.0","0.0",,"0.0","0.4","0.401"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6LK22","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6LK22","0.0","0.0","0.0","0.0","0.0",,"0.123","0.4","0.344"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6IP07","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6IP07","0.0","0.0","0.0","0.0","0.0",,"0.0","0.402","0.402"
"pp","4565.A0A3B6EL51 (pp) 4565.B2LXU4","false","pp","4565.A0A3B6EL51 (pp) 4565.B2LXU4","0.0","0.0","0.0","0.0","0.0",,"0.169","0.405","0.314"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6TDT0","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6TDT0","0.186","0.0","0.0","0.0","0.0",,"0.0","0.418","0.315"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6IQY4","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6IQY4","0.086","0.0","0.0","0.0","0.0",,"0.168","0.425","0.305"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6MT71","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6MT71","0.086","0.0","0.0","0.0","0.0",,"0.168","0.425","0.305"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6QFF5","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6QFF5","0.051","0.0","0.0","0.0","0.0",,"0.146","0.425","0.348"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6PSZ6","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6PSZ6","0.21","0.0","0.0","0.0","0.0",,"0.0","0.426","0.304"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6LKJ0","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6LKJ0","0.21","0.0","0.0","0.0","0.0",,"0.0","0.426","0.304"
"pp","4565.A0A3B6EL51 (pp) 4565.A4UIY8","false","pp","4565.A0A3B6EL51 (pp) 4565.A4UIY8","0.117","0.0","0.0","0.0","0.0",,"0.146","0.434","0.31"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SFG6","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SFG6","0.111","0.0","0.0","0.0","0.0",,"0.0","0.444","0.401"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6PQH4","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6PQH4","0.0","0.0","0.0","0.0","0.0",,"0.0","0.445","0.445"
"pp","4565.A0A3B6EL51 (pp) 4565.W5BWC9","false","pp","4565.A0A3B6EL51 (pp) 4565.W5BWC9","0.097","0.0","0.0","0.0","0.0",,"0.0","0.447","0.413"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6TNM0","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6TNM0","0.0","0.0","0.437","0.0","0.0",,"0.0","0.448","0.06"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6JNA2","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6JNA2","0.0","0.0","0.437","0.0","0.0",,"0.0","0.448","0.06"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SGI5","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SGI5","0.0","0.0","0.437","0.0","0.0",,"0.0","0.448","0.06"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6PQ39","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6PQ39","0.0","0.0","0.437","0.0","0.0",,"0.0","0.448","0.06"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6KMY8","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6KMY8","0.0","0.0","0.437","0.0","0.0",,"0.0","0.448","0.06"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6MVA0","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6MVA0","0.0","0.0","0.437","0.0","0.0",,"0.0","0.448","0.06"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6JIC5","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6JIC5","0.0","0.0","0.437","0.0","0.0",,"0.0","0.448","0.06"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6R7N3","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6R7N3","0.0","0.0","0.437","0.0","0.0",,"0.0","0.448","0.06"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6MSJ0","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6MSJ0","0.0","0.0","0.437","0.0","0.0",,"0.0","0.448","0.06"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SDW1","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SDW1","0.0","0.0","0.437","0.0","0.0",,"0.0","0.448","0.06"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6EN72","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6EN72","0.0","0.0","0.437","0.0","0.0",,"0.0","0.448","0.06"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6NNC9","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6NNC9","0.171","0.0","0.0","0.0","0.0",,"0.0","0.45","0.364"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6NSF0","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6NSF0","0.13","0.0","0.0","0.0","0.0",,"0.0","0.452","0.396"
"pp","4565.A0A3B6EL51 (pp) 4565.W5C5L5","false","pp","4565.A0A3B6EL51 (pp) 4565.W5C5L5","0.117","0.0","0.0","0.0","0.0",,"0.0","0.465","0.419"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SFG1","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SFG1","0.117","0.0","0.0","0.0","0.0",,"0.0","0.465","0.419"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6MU17","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6MU17","0.0","0.0","0.0","0.0","0.0",,"0.167","0.491","0.415"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6GQZ6","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6GQZ6","0.0","0.0","0.0","0.0","0.0",,"0.166","0.493","0.418"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6KS13","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6KS13","0.165","0.0","0.0","0.0","0.0",,"0.0","0.504","0.431"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6TQ89","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6TQ89","0.0","0.0","0.435","0.0","0.0",,"0.167","0.509","0.0"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6MK47","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6MK47","0.0","0.0","0.0","0.0","0.0",,"0.172","0.513","0.437"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6QHL7","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6QHL7","0.108","0.0","0.0","0.0","0.0",,"0.154","0.521","0.417"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SIK3","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SIK3","0.0","0.0","0.415","0.0","0.0",,"0.0","0.526","0.223"
"pp","4565.A0A3B6EL51 (pp) 4565.P09195","false","pp","4565.A0A3B6EL51 (pp) 4565.P09195","0.271","0.0","0.0","0.0","0.0",,"0.0","0.526","0.377"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6NTD2","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6NTD2","0.042","0.0","0.503","0.0","0.0",,"0.0","0.526","0.086"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6JL41","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6JL41","0.124","0.0","0.0","0.0","0.0",,"0.16","0.547","0.434"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6TN53","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6TN53","0.105","0.0","0.0","0.0","0.0",,"0.168","0.592","0.497"
"pp","4565.A0A3B6EL51 (pp) 4565.W5CU04","false","pp","4565.A0A3B6EL51 (pp) 4565.W5CU04","0.0","0.0","0.481","0.0","0.0",,"0.0","0.623","0.305"
"pp","4565.A0A3B6EL51 (pp) 4565.W5C2W1","false","pp","4565.A0A3B6EL51 (pp) 4565.W5C2W1","0.0","0.0","0.501","0.0","0.0",,"0.0","0.637","0.304"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6MSG8","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6MSG8","0.048","0.0","0.557","0.0","0.0",,"0.0","0.644","0.225"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6PNR0","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6PNR0","0.0","0.0","0.572","0.0","0.0",,"0.0","0.672","0.266"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SH91","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SH91","0.0","0.0","0.572","0.0","0.0",,"0.0","0.672","0.266"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6TMJ5","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6TMJ5","0.0","0.0","0.572","0.0","0.0",,"0.0","0.672","0.266"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6ILP3","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6ILP3","0.0","0.0","0.572","0.0","0.0",,"0.0","0.672","0.266"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6TDJ0","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6TDJ0","0.0","0.0","0.676","0.0","0.0",,"0.0","0.686","0.073"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6EM83","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6EM83","0.718","0.0","0.0","0.0","0.0",,"0.0","0.718","0.0"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6RE96","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6RE96","0.0","0.0","0.748","0.0","0.0",,"0.0","0.752","0.058"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6IVJ9","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6IVJ9","0.097","0.0","0.756","0.0","0.0",,"0.0","0.77","0.0"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6LKG2","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6LKG2","0.0","0.0","0.747","0.0","0.0",,"0.042","0.779","0.162"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6TNQ3","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6TNQ3","0.698","0.0","0.0","0.0","0.0",,"0.0","0.781","0.305"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6N0F8","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6N0F8","0.0","0.0","0.747","0.0","0.0",,"0.042","0.786","0.19"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SFR4","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SFR4","0.0","0.0","0.747","0.0","0.0",,"0.042","0.786","0.19"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SHV3","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SHV3","0.0","0.0","0.747","0.0","0.0",,"0.042","0.788","0.196"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6QLJ1","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6QLJ1","0.0","0.0","0.748","0.0","0.0",,"0.0","0.788","0.197"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6JCR9","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6JCR9","0.0","0.0","0.748","0.0","0.0",,"0.0","0.788","0.197"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6KAL0","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6KAL0","0.048","0.0","0.773","0.0","0.0",,"0.0","0.836","0.306"
"pp","4565.A0A3B6EL51 (pp) 4565.W5CYH7","false","pp","4565.A0A3B6EL51 (pp) 4565.W5CYH7","0.747","0.0","0.0","0.0","0.0",,"0.151","0.86","0.404"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6LW64","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6LW64","0.0","0.0","0.761","0.0","0.0",,"0.172","0.885","0.468"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6JDC9","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6JDC9","0.0","0.0","0.761","0.0","0.0",,"0.172","0.885","0.468"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6JN93","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6JN93","0.167","0.0","0.759","0.0","0.0",,"0.164","0.886","0.403"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6R751","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6R751","0.312","0.0","0.755","0.0","0.0",,"0.169","0.888","0.298"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6N1I9","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6N1I9","0.84","0.0","0.0","0.0","0.0",,"0.0","0.901","0.412"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6IMV7","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6IMV7","0.183","0.0","0.877","0.0","0.0",,"0.0","0.901","0.094"
"pp","4565.A0A3B6EL51 (pp) 4565.Q6RUJ2","false","pp","4565.A0A3B6EL51 (pp) 4565.Q6RUJ2","0.064","0.0","0.85","0.0","0.0",,"0.0","0.908","0.401"
"pp","4565.A0A3B6EL51 (pp) 4565.Q8W0Q1","false","pp","4565.A0A3B6EL51 (pp) 4565.Q8W0Q1","0.0","0.0","0.884","0.0","0.0",,"0.0","0.911","0.266"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6JMH8","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6JMH8","0.129","0.0","0.927","0.0","0.0",,"0.144","0.958","0.328"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6LD57","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6LD57","0.87","0.0","0.79","0.146","0.0",,"0.171","0.986","0.416"
"pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SHQ4","false","pp","4565.A0A3B6EL51 (pp) 4565.A0A3B6SHQ4","0.07","0.0","0.968","0.0","0.0",,"0.165","0.987","0.548"
