"interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6SHZ0","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6SHZ0","0.133","0.0","0.516","0.111","0.0",,"0.16","0.645","0.044"
"pp","4565.A0A3B6C0C2 (pp) 4565.A9U8F9","false","pp","4565.A0A3B6C0C2 (pp) 4565.A9U8F9","0.0","0.0","0.508","0.0","0.0",,"0.168","0.654","0.223"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6ILP3","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6ILP3","0.071","0.0","0.516","0.0","0.0",,"0.164","0.665","0.215"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6PNR0","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6PNR0","0.071","0.0","0.516","0.0","0.0",,"0.164","0.665","0.215"
"pp","4565.A0A3B6C0C2 (pp) 4565.W5CR85","false","pp","4565.A0A3B6C0C2 (pp) 4565.W5CR85","0.0","0.0","0.58","0.0","0.0",,"0.0","0.681","0.272"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6PNX4","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6PNX4","0.0","0.0","0.794","0.0","0.0",,"0.0","0.827","0.195"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6SFT8","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6SFT8","0.112","0.0","0.75","0.107","0.0",,"0.144","0.829","0.149"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6JL53","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6JL53","0.112","0.0","0.75","0.111","0.0",,"0.144","0.83","0.149"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6FTR4","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6FTR4","0.112","0.0","0.75","0.111","0.0",,"0.144","0.83","0.149"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6IRG9","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6IRG9","0.112","0.0","0.75","0.111","0.0",,"0.144","0.83","0.149"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6QCI7","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6QCI7","0.112","0.0","0.75","0.111","0.0",,"0.144","0.83","0.149"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6CG30","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6CG30","0.0","0.0","0.0","0.834","0.0",,"0.0","0.834","0.0"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6LIE0","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6LIE0","0.198","0.0","0.753","0.113","0.0",,"0.0","0.854","0.272"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6PKB9","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6PKB9","0.198","0.0","0.753","0.113","0.0",,"0.0","0.854","0.272"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6LJ20","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6LJ20","0.09","0.0","0.754","0.0","0.0",,"0.0","0.866","0.452"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6INN5","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6INN5","0.09","0.0","0.754","0.0","0.0",,"0.0","0.875","0.488"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6LK70","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6LK70","0.109","0.0","0.754","0.0","0.0",,"0.0","0.877","0.488"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6GTN8","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6GTN8","0.109","0.0","0.754","0.0","0.0",,"0.0","0.877","0.488"
"pp","4565.A0A3B6C0C2 (pp) 4565.W5D0J3","false","pp","4565.A0A3B6C0C2 (pp) 4565.W5D0J3","0.172","0.0","0.825","0.113","0.0",,"0.0","0.914","0.416"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6LKJ0","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6LKJ0","0.186","0.0","0.826","0.138","0.0",,"0.152","0.926","0.401"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6I460","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6I460","0.07","0.0","0.927","0.0","0.0",,"0.146","0.943","0.136"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6PIU6","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6PIU6","0.222","0.0","0.889","0.14","0.0",,"0.0","0.946","0.36"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6ML15","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6ML15","0.0","0.0","0.927","0.0","0.0",,"0.0","0.956","0.425"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6GLQ5","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6GLQ5","0.222","0.0","0.927","0.14","0.0",,"0.0","0.963","0.343"
"pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6SIY0","false","pp","4565.A0A3B6C0C2 (pp) 4565.A0A3B6SIY0","0.614","0.0","0.927","0.153","0.0",,"0.17","0.986","0.428"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6JF47","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6JF47","0.297","0.0","0.0","0.0","0.0",,"0.0","0.406","0.19"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6TR14","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6TR14","0.118","0.0","0.419","0.0","0.0",,"0.0","0.465","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.W5CY61","false","pp","4565.A0A3B6C0M6 (pp) 4565.W5CY61","0.331","0.0","0.0","0.0","0.0",,"0.0","0.533","0.331"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IKN1","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IKN1","0.0","0.0","0.444","0.248","0.0",,"0.0","0.564","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6TFE0","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6TFE0","0.0","0.0","0.444","0.248","0.0",,"0.0","0.564","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6NX33","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6NX33","0.0","0.0","0.444","0.248","0.0",,"0.0","0.564","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LPV6","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LPV6","0.0","0.0","0.444","0.248","0.0",,"0.0","0.564","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SFF1","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SFF1","0.0","0.0","0.444","0.248","0.0",,"0.0","0.564","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6TK71","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6TK71","0.0","0.0","0.444","0.248","0.0",,"0.0","0.564","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.W5DXF3","false","pp","4565.A0A3B6C0M6 (pp) 4565.W5DXF3","0.0","0.0","0.444","0.248","0.0",,"0.0","0.564","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6C630","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6C630","0.0","0.0","0.444","0.248","0.0",,"0.0","0.564","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.W5CZ61","false","pp","4565.A0A3B6C0M6 (pp) 4565.W5CZ61","0.0","0.0","0.444","0.248","0.0",,"0.0","0.564","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6PMZ0","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6PMZ0","0.0","0.0","0.583","0.082","0.0",,"0.0","0.606","0.055"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IP49","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IP49","0.0","0.0","0.583","0.082","0.0",,"0.0","0.606","0.055"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LLT0","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LLT0","0.0","0.0","0.583","0.082","0.0",,"0.0","0.606","0.055"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IP13","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IP13","0.0","0.0","0.577","0.098","0.0",,"0.0","0.609","0.058"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LX88","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LX88","0.0","0.0","0.577","0.098","0.0",,"0.0","0.609","0.058"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6FNN0","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6FNN0","0.0","0.0","0.577","0.098","0.0",,"0.0","0.609","0.058"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6PU04","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6PU04","0.0","0.0","0.577","0.098","0.0",,"0.0","0.609","0.058"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6MRA5","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6MRA5","0.0","0.0","0.577","0.098","0.0",,"0.0","0.609","0.058"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6C623","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6C623","0.06","0.0","0.596","0.153","0.0",,"0.0","0.65","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6HRF1","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6HRF1","0.06","0.0","0.596","0.153","0.0",,"0.0","0.65","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IJG4","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IJG4","0.06","0.0","0.596","0.153","0.0",,"0.0","0.65","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SCT0","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SCT0","0.06","0.0","0.596","0.153","0.0",,"0.0","0.65","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.W5D0V4","false","pp","4565.A0A3B6C0M6 (pp) 4565.W5D0V4","0.06","0.0","0.596","0.153","0.0",,"0.0","0.65","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6C520","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6C520","0.06","0.0","0.596","0.153","0.0",,"0.0","0.65","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6JCT6","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6JCT6","0.06","0.0","0.596","0.153","0.0",,"0.0","0.65","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LGN4","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LGN4","0.0","0.0","0.566","0.239","0.0",,"0.0","0.655","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6C8K9","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6C8K9","0.0","0.0","0.566","0.239","0.0",,"0.0","0.655","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SBV3","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SBV3","0.0","0.0","0.639","0.078","0.0",,"0.0","0.657","0.055"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6PHZ8","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6PHZ8","0.0","0.0","0.639","0.078","0.0",,"0.0","0.657","0.055"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IYS8","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IYS8","0.0","0.0","0.639","0.078","0.0",,"0.0","0.657","0.055"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SFT8","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SFT8","0.0","0.0","0.0","0.606","0.0",,"0.0","0.663","0.181"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6QCU8","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6QCU8","0.258","0.0","0.573","0.0","0.0",,"0.0","0.669","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SH32","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SH32","0.0","0.0","0.655","0.099","0.0",,"0.0","0.68","0.055"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6RFJ8","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6RFJ8","0.066","0.0","0.677","0.0","0.0",,"0.0","0.685","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6FJ32","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6FJ32","0.0","0.0","0.686","0.0","0.0",,"0.0","0.687","0.045"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SG85","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SG85","0.0","0.0","0.686","0.0","0.0",,"0.0","0.687","0.045"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6KHW6","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6KHW6","0.059","0.0","0.687","0.0","0.0",,"0.0","0.692","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SBP2","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SBP2","0.695","0.0","0.0","0.0","0.0",,"0.0","0.695","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LX74","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LX74","0.089","0.0","0.686","0.0","0.0",,"0.0","0.701","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6C203","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6C203","0.092","0.0","0.685","0.0","0.0",,"0.0","0.701","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6H6N0","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6H6N0","0.089","0.0","0.686","0.0","0.0",,"0.0","0.701","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LF30","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LF30","0.089","0.0","0.686","0.0","0.0",,"0.0","0.701","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6PHG1","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6PHG1","0.092","0.0","0.685","0.0","0.0",,"0.0","0.701","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6FTR4","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6FTR4","0.0","0.0","0.0","0.702","0.0",,"0.0","0.702","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IRG9","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IRG9","0.0","0.0","0.0","0.702","0.0",,"0.0","0.702","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6QCI7","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6QCI7","0.0","0.0","0.0","0.702","0.0",,"0.0","0.702","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6JL53","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6JL53","0.0","0.0","0.0","0.702","0.0",,"0.0","0.702","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SF57","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SF57","0.0","0.0","0.632","0.229","0.0",,"0.0","0.704","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LJF6","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LJF6","0.091","0.0","0.688","0.0","0.0",,"0.0","0.704","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6JND1","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6JND1","0.091","0.0","0.691","0.0","0.0",,"0.0","0.707","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SM01","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SM01","0.09","0.0","0.699","0.0","0.0",,"0.0","0.714","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6JNG6","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6JNG6","0.0","0.0","0.686","0.125","0.0",,"0.0","0.718","0.058"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6QGN8","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6QGN8","0.72","0.0","0.0","0.0","0.0",,"0.0","0.72","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SGF1","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SGF1","0.0","0.0","0.652","0.242","0.0",,"0.0","0.724","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6HWB6","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6HWB6","0.163","0.0","0.687","0.0","0.0",,"0.0","0.726","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6FN19","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6FN19","0.163","0.0","0.687","0.0","0.0",,"0.0","0.726","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6ITQ9","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6ITQ9","0.695","0.0","0.0","0.0","0.0",,"0.0","0.729","0.151"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LDG7","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LDG7","0.0","0.0","0.684","0.181","0.0",,"0.0","0.73","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6C7Q6","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6C7Q6","0.0","0.0","0.684","0.181","0.0",,"0.0","0.73","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6QC06","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6QC06","0.0","0.0","0.684","0.181","0.0",,"0.0","0.73","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6I284","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6I284","0.0","0.0","0.686","0.18","0.0",,"0.0","0.731","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IRT1","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IRT1","0.0","0.0","0.689","0.178","0.0",,"0.0","0.733","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6QHS4","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6QHS4","0.171","0.0","0.691","0.0","0.0",,"0.0","0.738","0.061"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6KFI3","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6KFI3","0.047","0.0","0.684","0.181","0.0",,"0.0","0.746","0.093"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LP56","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LP56","0.184","0.0","0.685","0.082","0.0",,"0.0","0.747","0.055"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6KMI7","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6KMI7","0.071","0.0","0.0","0.727","0.0",,"0.0","0.748","0.087"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6RLU3","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6RLU3","0.277","0.0","0.688","0.0","0.0",,"0.0","0.764","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IP24","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IP24","0.0","0.0","0.645","0.606","0.0",,"0.0","0.854","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6C1W0","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6C1W0","0.053","0.0","0.645","0.606","0.0",,"0.0","0.855","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6ISZ5","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6ISZ5","0.042","0.0","0.572","0.699","0.0",,"0.0","0.865","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LJH6","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LJH6","0.042","0.0","0.572","0.699","0.0",,"0.0","0.865","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6HVN6","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6HVN6","0.042","0.0","0.572","0.699","0.0",,"0.0","0.865","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6TV25","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6TV25","0.042","0.0","0.572","0.699","0.0",,"0.0","0.865","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6D9E9","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6D9E9","0.071","0.0","0.645","0.606","0.0",,"0.0","0.872","0.136"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6ITY9","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6ITY9","0.0","0.0","0.548","0.738","0.0",,"0.0","0.876","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LV30","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LV30","0.064","0.0","0.572","0.749","0.0",,"0.0","0.89","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LIE5","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LIE5","0.064","0.0","0.572","0.749","0.0",,"0.0","0.89","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6MJQ4","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6MJQ4","0.064","0.0","0.572","0.749","0.0",,"0.0","0.89","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LNZ6","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6LNZ6","0.042","0.0","0.682","0.699","0.0",,"0.0","0.9","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SD39","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SD39","0.042","0.0","0.682","0.699","0.0",,"0.0","0.9","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6QLJ1","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6QLJ1","0.042","0.0","0.682","0.699","0.0",,"0.0","0.9","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IRF7","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6IRF7","0.042","0.0","0.682","0.699","0.0",,"0.0","0.9","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6CCE2","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6CCE2","0.043","0.0","0.684","0.649","0.0",,"0.0","0.9","0.173"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SK13","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SK13","0.0","0.0","0.687","0.744","0.0",,"0.0","0.916","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.W5CUU6","false","pp","4565.A0A3B6C0M6 (pp) 4565.W5CUU6","0.736","0.0","0.0","0.705","0.0",,"0.0","0.918","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SSR4","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SSR4","0.0","0.0","0.691","0.75","0.0",,"0.0","0.92","0.057"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6ML15","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6ML15","0.0","0.0","0.692","0.779","0.0",,"0.0","0.929","0.0"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SGE8","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SGE8","0.0","0.0","0.687","0.773","0.0",,"0.0","0.939","0.212"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SI02","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SI02","0.0","0.0","0.687","0.773","0.0",,"0.0","0.939","0.212"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6PQA1","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6PQA1","0.071","0.0","0.572","0.878","0.0",,"0.0","0.948","0.059"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6JJA8","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6JJA8","0.0","0.0","0.691","0.859","0.0",,"0.0","0.956","0.076"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6FIX5","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6FIX5","0.065","0.0","0.69","0.855","0.0",,"0.0","0.967","0.323"
"pp","4565.A0A3B6C0M6 (pp) 4565.W5CVT1","false","pp","4565.A0A3B6C0M6 (pp) 4565.W5CVT1","0.0","0.0","0.691","0.859","0.0",,"0.0","0.969","0.366"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6CF90","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6CF90","0.064","0.0","0.791","0.84","0.0",,"0.0","0.976","0.33"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SI53","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6SI53","0.064","0.0","0.791","0.84","0.0",,"0.0","0.976","0.33"
"pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6NNC9","false","pp","4565.A0A3B6C0M6 (pp) 4565.A0A3B6NNC9","0.064","0.0","0.861","0.864","0.0",,"0.0","0.988","0.408"
"pp","4565.A0A3B6C0Y7 (pp) 4565.A0A3B6LFN3","false","pp","4565.A0A3B6C0Y7 (pp) 4565.A0A3B6LFN3","0.0","0.0","0.441","0.0","0.0",,"0.0","0.442","0.043"
"pp","4565.A0A3B6C0Y7 (pp) 4565.A0A3B6QMP0","false","pp","4565.A0A3B6C0Y7 (pp) 4565.A0A3B6QMP0","0.0","0.0","0.441","0.0","0.0",,"0.0","0.442","0.043"
"pp","4565.A0A3B6C0Y7 (pp) 4565.A0A3B6FRQ6","false","pp","4565.A0A3B6C0Y7 (pp) 4565.A0A3B6FRQ6","0.0","0.0","0.441","0.0","0.0",,"0.0","0.442","0.043"
"pp","4565.A0A3B6C0Y7 (pp) 4565.A0A3B6GTN8","false","pp","4565.A0A3B6C0Y7 (pp) 4565.A0A3B6GTN8","0.0","0.0","0.441","0.0","0.0",,"0.0","0.446","0.051"
